Conversation ID,Profile,Duration (s),Status,Questions
chat_20251017_114641_batch_880,ppd_high,7535.925280094147,completed,10
chat_20251017_114723_batch_881,ppd_urgent,7577.654266834259,completed,10
chat_20251017_114800_batch_882,ppd_low,7614.760716676712,completed,10
chat_20251017_114842_batch_883,ppd_possible,7656.266121387482,completed,10
chat_20251017_114925_batch_884,ppd_possible,7699.241934537888,completed,10
chat_20251017_115010_batch_885,ppd_probable,7744.6679251194,completed,10
chat_20251017_115051_batch_886,ppd_probable,7785.077698707581,completed,10
chat_20251017_115129_batch_887,ppd_low,7823.436724424362,completed,10
chat_20251017_115207_batch_888,ppd_low,7861.0676176548,completed,10
chat_20251017_115245_batch_889,ppd_low,7899.814314126968,completed,10
chat_20251017_115323_batch_890,ppd_low,7937.587114572525,completed,10
chat_20251017_115407_batch_891,ppd_low,7981.261391878128,completed,10
chat_20251017_115450_batch_892,ppd_urgent,8024.7607979774475,completed,10
chat_20251017_115534_batch_893,ppd_possible,8068.395647525787,completed,10
chat_20251017_115615_batch_894,ppd_high,8109.189481019974,completed,10
chat_20251017_115654_batch_895,ppd_high,8148.790350675583,completed,10
chat_20251017_115732_batch_896,ppd_low,8186.584496259689,completed,10
chat_20251017_115811_batch_897,ppd_low,8225.48003077507,completed,10
chat_20251017_115852_batch_898,ppd_high,8266.321364879608,completed,10
chat_20251017_115936_batch_899,ppd_urgent,8310.000060796738,completed,10
chat_20251017_120019_batch_900,ppd_probable,8353.203173875809,completed,10
chat_20251017_120103_batch_901,ppd_probable,8397.700470924377,completed,10
chat_20251017_120141_batch_902,ppd_low,8435.56416773796,completed,10
chat_20251017_120220_batch_903,ppd_low,8474.091299057007,completed,10
chat_20251017_120306_batch_904,ppd_urgent,8520.34319138527,completed,10
chat_20251017_120349_batch_905,ppd_high,8563.547876119614,completed,10
chat_20251017_120434_batch_906,ppd_possible,8608.659687042236,completed,10
chat_20251017_120515_batch_907,ppd_urgent,8649.934085130692,completed,10
chat_20251017_120554_batch_908,ppd_low,8688.100707530975,completed,10
chat_20251017_120631_batch_909,ppd_low,8725.107517957687,completed,10
chat_20251017_120708_batch_910,ppd_low,8762.80183506012,completed,10
chat_20251017_120748_batch_911,ppd_possible,8802.245078802109,completed,10
chat_20251017_120826_batch_912,ppd_low,8840.58294916153,completed,10
chat_20251017_120912_batch_913,ppd_probable,8885.962461233139,completed,10
chat_20251017_120955_batch_914,ppd_possible,8929.647988557816,completed,10
chat_20251017_121037_batch_915,ppd_probable,8971.287922143936,completed,10
chat_20251017_121121_batch_916,ppd_urgent,9015.155590772629,completed,10
chat_20251017_121207_batch_917,ppd_high,9061.481165409088,completed,10
chat_20251017_121250_batch_918,ppd_urgent,9104.202854394913,completed,10
chat_20251017_121332_batch_919,ppd_probable,9146.126731395721,completed,10
chat_20251017_121413_batch_920,ppd_high,9187.28822016716,completed,10
chat_20251017_121459_batch_921,ppd_high,9233.126679897308,completed,10
chat_20251017_121541_batch_922,ppd_possible,9275.375912427902,completed,10
chat_20251017_121628_batch_923,ppd_urgent,9322.13343167305,completed,10
chat_20251017_121711_batch_924,ppd_high,9365.935508966446,completed,10
chat_20251017_121756_batch_925,ppd_urgent,9410.775490999222,completed,10
chat_20251017_121839_batch_926,ppd_low,9453.65678191185,completed,10
chat_20251017_121925_batch_927,ppd_probable,9499.326761245728,completed,10
chat_20251017_122009_batch_928,ppd_possible,9543.789582967758,completed,10
chat_20251017_122054_batch_929,ppd_high,9587.996814727783,completed,10
chat_20251017_122142_batch_930,ppd_probable,9636.677814483643,completed,10
chat_20251017_122227_batch_931,ppd_probable,9681.407135725021,completed,10
chat_20251017_122309_batch_932,ppd_probable,9723.461809873581,completed,10
chat_20251017_122350_batch_933,ppd_probable,9764.779797315598,completed,10
chat_20251017_122430_batch_934,ppd_low,9804.756779670715,completed,10
chat_20251017_122516_batch_935,ppd_urgent,9850.793416976929,completed,10
chat_20251017_122557_batch_936,ppd_probable,9891.015633106232,completed,10
chat_20251017_122638_batch_937,ppd_high,9932.093552350998,completed,10
chat_20251017_122717_batch_938,ppd_low,9971.526107311249,completed,10
chat_20251017_122758_batch_939,ppd_probable,10012.898833036423,completed,10
chat_20251017_122838_batch_940,ppd_low,10052.365380525589,completed,10
chat_20251017_122920_batch_941,ppd_probable,10094.269907474518,completed,10
chat_20251017_123003_batch_942,ppd_probable,10137.702210903168,completed,10
chat_20251017_123048_batch_943,ppd_possible,10182.02957367897,completed,10
chat_20251017_123129_batch_944,ppd_possible,10223.261476039886,completed,10
chat_20251017_123210_batch_945,ppd_possible,10264.797238588333,completed,10
chat_20251017_123255_batch_946,ppd_urgent,10309.476895809174,completed,10
chat_20251017_123334_batch_947,ppd_low,10348.245071411133,completed,10
chat_20251017_123422_batch_948,ppd_probable,10396.308575868607,completed,10
chat_20251017_123505_batch_949,ppd_urgent,10439.185185670853,completed,10
chat_20251017_123545_batch_950,ppd_low,10478.98307108879,completed,10
chat_20251017_123622_batch_951,ppd_low,10516.51769900322,completed,10
chat_20251017_123705_batch_952,ppd_probable,10559.947511672974,completed,10
chat_20251017_123745_batch_953,ppd_low,10599.128176927567,completed,10
chat_20251017_123825_batch_954,ppd_high,10639.879987716675,completed,10
chat_20251017_123909_batch_955,ppd_urgent,10683.238434314728,completed,10
chat_20251017_123951_batch_956,ppd_probable,10725.620205640793,completed,10
chat_20251017_124036_batch_957,ppd_probable,10770.470340490341,completed,10
chat_20251017_124116_batch_958,ppd_high,10810.622459173203,completed,10
chat_20251017_124159_batch_959,ppd_urgent,10853.13067650795,completed,10
chat_20251017_124252_batch_960,ppd_urgent,10906.007144927979,completed,10
chat_20251017_124356_batch_961,ppd_possible,10970.18920326233,completed,10
chat_20251017_124439_batch_962,ppd_urgent,11013.473463773727,completed,10
chat_20251017_124522_batch_963,ppd_probable,11056.52038693428,completed,10
chat_20251017_124609_batch_964,ppd_urgent,11103.036066293716,completed,10
chat_20251017_124648_batch_965,ppd_high,11142.888582706451,completed,10
chat_20251017_124730_batch_966,ppd_urgent,11184.533353090286,completed,10
chat_20251017_124828_batch_967,ppd_possible,11242.042554855347,completed,10
chat_20251017_124908_batch_968,ppd_possible,11282.611072063446,completed,10
chat_20251017_124954_batch_969,ppd_possible,11328.285126209259,completed,10
chat_20251017_125036_batch_970,ppd_probable,11370.887479782104,completed,10
chat_20251017_125117_batch_971,ppd_urgent,11411.820085525513,completed,10
chat_20251017_125205_batch_972,ppd_urgent,11459.566226482391,completed,10
chat_20251017_125247_batch_973,ppd_probable,11501.916699886322,completed,10
chat_20251017_125329_batch_974,ppd_probable,11543.641736030579,completed,10
chat_20251017_125407_batch_975,ppd_low,11581.095506191254,completed,10
chat_20251017_125448_batch_976,ppd_probable,11622.194617271423,completed,10
chat_20251017_125533_batch_977,ppd_possible,11666.995802640915,completed,10
chat_20251017_125612_batch_978,ppd_high,11706.41392326355,completed,10
chat_20251017_125653_batch_979,ppd_urgent,11747.601251602173,completed,10
chat_20251017_125742_batch_980,ppd_probable,11796.070927143097,completed,10
chat_20251017_125826_batch_981,ppd_probable,11840.853953361511,completed,10
chat_20251017_125904_batch_982,ppd_high,11878.58196902275,completed,10
chat_20251017_125948_batch_983,ppd_possible,11922.610820055008,completed,10
chat_20251017_130031_batch_984,ppd_high,11965.192881345749,completed,10
chat_20251017_130134_batch_985,ppd_probable,12028.098148107529,completed,10
chat_20251017_130218_batch_986,ppd_high,12072.698448419571,completed,10
chat_20251017_130306_batch_987,ppd_urgent,12120.282359838486,completed,10
chat_20251017_130350_batch_988,ppd_high,12164.772521972656,completed,10
chat_20251017_130438_batch_989,ppd_urgent,12212.110273361206,completed,10
chat_20251017_130521_batch_990,ppd_urgent,12255.820296287537,completed,10
chat_20251017_130605_batch_991,ppd_high,12299.181366920471,completed,10
chat_20251017_130646_batch_992,ppd_urgent,12340.9327480793,completed,10
chat_20251017_130733_batch_993,ppd_low,12387.725515842438,completed,10
chat_20251017_130820_batch_994,ppd_urgent,12433.979243040085,completed,10
chat_20251017_130903_batch_995,ppd_possible,12477.171993017197,completed,10
chat_20251017_130950_batch_996,ppd_probable,12524.284428358078,completed,10
chat_20251017_131029_batch_997,ppd_low,12563.610832929611,completed,10
chat_20251017_131113_batch_998,ppd_probable,12607.91443991661,completed,10
chat_20251017_131155_batch_999,ppd_probable,12649.464893102646,completed,10
chat_20251017_131252_batch_1000,ppd_possible,12706.230356693268,completed,10
chat_20251017_131334_batch_1001,ppd_probable,12748.56689786911,completed,10
chat_20251017_131415_batch_1002,ppd_high,12789.791866064072,completed,10
chat_20251017_131500_batch_1003,ppd_high,12834.709865093231,completed,10
chat_20251017_131541_batch_1004,ppd_possible,12875.50656080246,completed,10
chat_20251017_131624_batch_1005,ppd_urgent,12918.26019001007,completed,10
chat_20251017_131708_batch_1006,ppd_probable,12962.027661800385,completed,10
chat_20251017_131745_batch_1007,ppd_low,12999.216459035873,completed,10
chat_20251017_131826_batch_1008,ppd_probable,13040.471292972565,completed,10
chat_20251017_131921_batch_1009,ppd_possible,13095.590933799744,completed,10
chat_20251017_132011_batch_1010,ppd_low,13145.416253328323,completed,10
chat_20251017_132115_batch_1011,ppd_urgent,13209.714147090912,completed,10
chat_20251017_132203_batch_1012,ppd_low,13257.676519870758,completed,10
chat_20251017_132252_batch_1013,ppd_urgent,13306.261813163757,completed,10
chat_20251017_132339_batch_1014,ppd_probable,13353.165978193283,completed,10
chat_20251017_132430_batch_1015,ppd_possible,13404.592700004578,completed,10
chat_20251017_132516_batch_1016,ppd_possible,13450.27496957779,completed,10
chat_20251017_132600_batch_1017,ppd_possible,13494.24616241455,completed,10
chat_20251017_132655_batch_1018,ppd_urgent,13549.461139917374,completed,10
chat_20251017_132740_batch_1019,ppd_high,13594.063270807266,completed,10
chat_20251017_132826_batch_1020,ppd_probable,13640.111180782318,completed,10
chat_20251017_132910_batch_1021,ppd_low,13684.92116856575,completed,10
chat_20251017_132957_batch_1022,ppd_possible,13731.820533514023,completed,10
chat_20251017_133041_batch_1023,ppd_low,13775.915756225586,completed,10
chat_20251017_133131_batch_1024,ppd_possible,13825.188394784927,completed,10
chat_20251017_133213_batch_1025,ppd_high,13867.4105322361,completed,10
chat_20251017_133301_batch_1026,ppd_possible,13914.998220205307,completed,10
chat_20251017_133343_batch_1027,ppd_low,13957.783484220505,completed,10
chat_20251017_133431_batch_1028,ppd_possible,14004.985396623611,completed,10
chat_20251017_133517_batch_1029,ppd_possible,14051.397266626358,completed,10
chat_20251017_133603_batch_1030,ppd_possible,14097.900972127914,completed,10
chat_20251017_133649_batch_1031,ppd_low,14143.127875089645,completed,10
chat_20251017_133735_batch_1032,ppd_urgent,14189.11930012703,completed,10
chat_20251017_133821_batch_1033,ppd_urgent,14234.980210781097,completed,10
chat_20251017_133902_batch_1034,ppd_low,14276.070982456207,completed,10
chat_20251017_133951_batch_1035,ppd_high,14325.15769457817,completed,10
chat_20251017_134034_batch_1036,ppd_urgent,14368.951345205307,completed,10
chat_20251017_134116_batch_1037,ppd_probable,14409.963704109192,completed,10
chat_20251017_134200_batch_1038,ppd_possible,14454.619526386261,completed,10
chat_20251017_134250_batch_1039,ppd_possible,14503.990370750427,completed,10
chat_20251017_134339_batch_1040,ppd_possible,14553.410199642181,completed,10
chat_20251017_134427_batch_1041,ppd_probable,14601.484875917435,completed,10
chat_20251017_134516_batch_1042,ppd_urgent,14650.468751907349,completed,10
chat_20251017_134601_batch_1043,ppd_probable,14695.767993688583,completed,10
chat_20251017_134643_batch_1044,ppd_low,14737.623507738113,completed,10
chat_20251017_134725_batch_1045,ppd_possible,14779.7671251297,completed,10
chat_20251017_134820_batch_1046,ppd_urgent,14834.303395986557,completed,10
chat_20251017_134907_batch_1047,ppd_low,14881.255997419357,completed,10
chat_20251017_134958_batch_1048,ppd_low,14932.534590959549,completed,10
chat_20251017_135049_batch_1049,ppd_probable,14983.239143133163,completed,10
chat_20251017_135131_batch_1050,ppd_urgent,15025.18362569809,completed,10
chat_20251017_135211_batch_1051,ppd_high,15065.468456029892,completed,10
chat_20251017_135258_batch_1052,ppd_urgent,15112.385162591934,completed,10
chat_20251017_135341_batch_1053,ppd_possible,15155.9315533638,completed,10
chat_20251017_135423_batch_1054,ppd_probable,15197.362920761108,completed,10
chat_20251017_135503_batch_1055,ppd_low,15237.451008558273,completed,10
chat_20251017_135548_batch_1056,ppd_possible,15282.580022335052,completed,10
chat_20251017_135630_batch_1057,ppd_possible,15324.207887411118,completed,10
chat_20251017_135717_batch_1058,ppd_possible,15371.649898529053,completed,10
chat_20251017_135804_batch_1059,ppd_low,15418.306697845459,completed,10
chat_20251017_135850_batch_1060,ppd_low,15464.483376264572,completed,10
chat_20251017_135930_batch_1061,ppd_low,15504.816289663315,completed,10
chat_20251017_140014_batch_1062,ppd_possible,15548.062227725983,completed,10
chat_20251017_140110_batch_1063,ppd_possible,15604.24371623993,completed,10
chat_20251017_140158_batch_1064,ppd_possible,15652.00453042984,completed,10
chat_20251017_140258_batch_1065,ppd_low,15712.781846046448,completed,10
chat_20251017_140348_batch_1066,ppd_urgent,15762.754592895508,completed,10
chat_20251017_140450_batch_1067,ppd_high,15823.988408327103,completed,10
chat_20251017_140537_batch_1068,ppd_urgent,15871.506808757782,completed,10
chat_20251017_140622_batch_1069,ppd_low,15916.219638109207,completed,10
chat_20251017_140710_batch_1070,ppd_low,15964.6886677742,completed,10
chat_20251017_140805_batch_1071,ppd_possible,16019.48572587967,completed,10
chat_20251017_140848_batch_1072,ppd_high,16062.54220533371,completed,10
chat_20251017_140932_batch_1073,ppd_urgent,16106.058860063553,completed,10
chat_20251017_141010_batch_1074,ppd_low,16144.925433397293,completed,10
chat_20251017_141116_batch_1075,ppd_low,16210.905735492706,completed,10
chat_20251017_141201_batch_1076,ppd_low,16255.588895320892,completed,10
chat_20251017_141259_batch_1077,ppd_probable,16313.180198669434,completed,10
chat_20251017_141346_batch_1078,ppd_urgent,16360.140510082245,completed,10
chat_20251017_141430_batch_1079,ppd_low,16404.472687721252,completed,10
chat_20251017_141517_batch_1080,ppd_probable,16450.968336582184,completed,10
chat_20251017_141609_batch_1081,ppd_urgent,16503.404361248016,completed,10
chat_20251017_141651_batch_1082,ppd_possible,16545.54426240921,completed,10
chat_20251017_141735_batch_1083,ppd_low,16589.35504603386,completed,10
chat_20251017_141814_batch_1084,ppd_low,16628.828546762466,completed,10
chat_20251017_141858_batch_1085,ppd_urgent,16672.123071432114,completed,10
chat_20251017_141940_batch_1086,ppd_low,16714.118282794952,completed,10
chat_20251017_142025_batch_1087,ppd_possible,16759.105232715607,completed,10
chat_20251017_142106_batch_1088,ppd_probable,16800.664472818375,completed,10
chat_20251017_142146_batch_1089,ppd_probable,16840.71656727791,completed,10
chat_20251017_142235_batch_1090,ppd_low,16889.30702638626,completed,10
chat_20251017_142316_batch_1091,ppd_high,16930.295003652573,completed,10
chat_20251017_142356_batch_1092,ppd_possible,16970.45651459694,completed,10
chat_20251017_142441_batch_1093,ppd_probable,17015.505445480347,completed,10
chat_20251017_142520_batch_1094,ppd_low,17054.442620515823,completed,10
chat_20251017_142602_batch_1095,ppd_low,17096.608467817307,completed,10
chat_20251017_142644_batch_1096,ppd_urgent,17138.41285634041,completed,10
chat_20251017_142729_batch_1097,ppd_probable,17183.339012384415,completed,10
chat_20251017_142811_batch_1098,ppd_possible,17225.01420378685,completed,10
chat_20251017_142856_batch_1099,ppd_probable,17270.480973005295,completed,10
chat_20251017_142934_batch_1100,ppd_low,17308.88919520378,completed,10
chat_20251017_143016_batch_1101,ppd_urgent,17350.867698192596,completed,10
chat_20251017_143103_batch_1102,ppd_possible,17397.467449188232,completed,10
chat_20251017_143143_batch_1103,ppd_low,17437.581080913544,completed,10
chat_20251017_143225_batch_1104,ppd_high,17479.15299797058,completed,10
chat_20251017_143304_batch_1105,ppd_low,17518.751952648163,completed,10
chat_20251017_143345_batch_1106,ppd_low,17559.52214050293,completed,10
chat_20251017_143431_batch_1107,ppd_possible,17605.543924570084,completed,10
chat_20251017_143524_batch_1108,ppd_high,17658.888654232025,completed,10
chat_20251017_143609_batch_1109,ppd_urgent,17703.850072145462,completed,10
chat_20251017_143651_batch_1110,ppd_high,17745.941813468933,completed,10
chat_20251017_143733_batch_1111,ppd_high,17787.517416238785,completed,10
chat_20251017_143813_batch_1112,ppd_high,17827.175223350525,completed,10
chat_20251017_143857_batch_1113,ppd_possible,17871.01359152794,completed,10
chat_20251017_143937_batch_1114,ppd_probable,17911.293439865112,completed,10
chat_20251017_144021_batch_1115,ppd_probable,17955.614453077316,completed,10
chat_20251017_144102_batch_1116,ppd_urgent,17996.64265370369,completed,10
chat_20251017_144147_batch_1117,ppd_probable,18041.783641576767,completed,10
chat_20251017_144226_batch_1118,ppd_low,18080.09725666046,completed,10
chat_20251017_144311_batch_1119,ppd_urgent,18125.782754659653,completed,10
chat_20251017_144359_batch_1120,ppd_probable,18173.417152643204,completed,10
chat_20251017_144442_batch_1121,ppd_urgent,18216.24188685417,completed,10
chat_20251017_144524_batch_1122,ppd_low,18258.557018518448,completed,10
chat_20251017_144605_batch_1123,ppd_high,18299.72481751442,completed,10
chat_20251017_144647_batch_1124,ppd_high,18341.1143784523,completed,10
chat_20251017_144729_batch_1125,ppd_urgent,18383.30023598671,completed,10
chat_20251017_144811_batch_1126,ppd_probable,18425.15399622917,completed,10
chat_20251017_144851_batch_1127,ppd_high,18465.879437446594,completed,10
chat_20251017_144939_batch_1128,ppd_probable,18513.118629455566,completed,10
chat_20251017_145023_batch_1129,ppd_urgent,18557.253346443176,completed,10
chat_20251017_145114_batch_1130,ppd_urgent,18608.628400564194,completed,10
chat_20251017_145156_batch_1131,ppd_urgent,18650.27475142479,completed,10
chat_20251017_145237_batch_1132,ppd_possible,18691.379872083664,completed,10
chat_20251017_145321_batch_1133,ppd_probable,18735.294534921646,completed,10
chat_20251017_145410_batch_1134,ppd_urgent,18784.012488365173,completed,10
chat_20251017_145454_batch_1135,ppd_possible,18828.307700395584,completed,10
chat_20251017_145533_batch_1136,ppd_low,18867.94688987732,completed,10
chat_20251017_145619_batch_1137,ppd_high,18913.096709489822,completed,10
chat_20251017_145659_batch_1138,ppd_high,18953.107796669006,completed,10
chat_20251017_145740_batch_1139,ppd_urgent,18994.438160419464,completed,10
chat_20251017_145821_batch_1140,ppd_high,19035.711178541183,completed,10
chat_20251017_145904_batch_1141,ppd_possible,19078.78096151352,completed,10
chat_20251017_145945_batch_1142,ppd_high,19119.18727850914,completed,10
chat_20251017_150026_batch_1143,ppd_possible,19160.94433236122,completed,10
chat_20251017_150110_batch_1144,ppd_probable,19204.229296445847,completed,10
chat_20251017_150154_batch_1145,ppd_probable,19248.453760623932,completed,10
chat_20251017_150233_batch_1146,ppd_low,19287.69772720337,completed,10
chat_20251017_150315_batch_1147,ppd_high,19329.585789203644,completed,10
chat_20251017_150402_batch_1148,ppd_possible,19376.94660305977,completed,10
chat_20251017_150445_batch_1149,ppd_urgent,19419.3917658329,completed,10
chat_20251017_150533_batch_1150,ppd_high,19467.52819418907,completed,10
chat_20251017_150617_batch_1151,ppd_probable,19511.065913677216,completed,10
chat_20251017_150700_batch_1152,ppd_probable,19554.408178567886,completed,10
chat_20251017_150810_batch_1153,ppd_possible,19624.57511639595,completed,10
chat_20251017_150852_batch_1154,ppd_high,19666.28090071678,completed,10
chat_20251017_150934_batch_1155,ppd_probable,19708.71471118927,completed,10
chat_20251017_151012_batch_1156,ppd_low,19746.78620171547,completed,10
chat_20251017_151053_batch_1157,ppd_low,19787.034877061844,completed,10
chat_20251017_151133_batch_1158,ppd_low,19827.040946006775,completed,10
chat_20251017_151217_batch_1159,ppd_urgent,19871.03986287117,completed,10
chat_20251017_151300_batch_1160,ppd_urgent,19914.082586050034,completed,10
chat_20251017_151341_batch_1161,ppd_high,19955.47453713417,completed,10
chat_20251017_151424_batch_1162,ppd_low,19998.42854332924,completed,10
chat_20251017_151509_batch_1163,ppd_probable,20043.136146068573,completed,10
chat_20251017_151554_batch_1164,ppd_urgent,20087.97672367096,completed,10
chat_20251017_151635_batch_1165,ppd_high,20129.212101459503,completed,10
chat_20251017_151718_batch_1166,ppd_urgent,20172.262994766235,completed,10
chat_20251017_151800_batch_1167,ppd_urgent,20214.690886497498,completed,10
chat_20251017_151845_batch_1168,ppd_urgent,20259.89178109169,completed,10
chat_20251017_151929_batch_1169,ppd_probable,20303.823361635208,completed,10
chat_20251017_152015_batch_1170,ppd_low,20349.265926361084,completed,10
chat_20251017_152055_batch_1171,ppd_low,20389.1891849041,completed,10
chat_20251017_152134_batch_1172,ppd_low,20428.9091091156,completed,10
chat_20251017_152215_batch_1173,ppd_low,20469.00417995453,completed,10
chat_20251017_152300_batch_1174,ppd_possible,20514.140031576157,completed,10
chat_20251017_152342_batch_1175,ppd_high,20556.77963733673,completed,10
chat_20251017_152424_batch_1176,ppd_probable,20598.756190776825,completed,10
chat_20251017_152550_batch_1177,ppd_probable,20684.838995933533,completed,10
chat_20251017_152629_batch_1178,ppd_low,20723.77036523819,completed,10
chat_20251017_152710_batch_1179,ppd_low,20764.526208639145,completed,10
chat_20251017_152753_batch_1180,ppd_probable,20807.503310918808,completed,10
chat_20251017_152841_batch_1181,ppd_high,20855.01719903946,completed,10
chat_20251017_152924_batch_1182,ppd_probable,20898.23635840416,completed,10
chat_20251017_153005_batch_1183,ppd_low,20938.991821050644,completed,10
chat_20251017_153047_batch_1184,ppd_probable,20981.49127793312,completed,10
chat_20251017_153129_batch_1185,ppd_probable,21023.604980945587,completed,10
chat_20251017_153213_batch_1186,ppd_possible,21067.718730449677,completed,10
chat_20251017_153254_batch_1187,ppd_probable,21108.73277783394,completed,10
chat_20251017_153338_batch_1188,ppd_urgent,21152.770134925842,completed,10
chat_20251017_153418_batch_1189,ppd_low,21192.33645772934,completed,10
chat_20251017_153502_batch_1190,ppd_probable,21236.077613830566,completed,10
chat_20251017_153553_batch_1191,ppd_possible,21287.36665725708,completed,10
chat_20251017_153635_batch_1192,ppd_probable,21329.431943893433,completed,10
chat_20251017_153724_batch_1193,ppd_possible,21378.345925569534,completed,10
chat_20251017_153804_batch_1194,ppd_low,21418.348398923874,completed,10
chat_20251017_153843_batch_1195,ppd_low,21457.684735059738,completed,10
chat_20251017_153929_batch_1196,ppd_probable,21503.663675785065,completed,10
chat_20251017_154011_batch_1197,ppd_probable,21545.77902698517,completed,10
chat_20251017_154051_batch_1198,ppd_low,21585.873252391815,completed,10
chat_20251017_154143_batch_1199,ppd_urgent,21637.621567726135,completed,10
chat_20251017_154232_batch_1200,ppd_urgent,21686.593731164932,completed,10
chat_20251017_154319_batch_1201,ppd_possible,21733.8312356472,completed,10
chat_20251017_154403_batch_1202,ppd_probable,21777.45286512375,completed,10
chat_20251017_154442_batch_1203,ppd_low,21816.307733535767,completed,10
chat_20251017_154523_batch_1204,ppd_probable,21857.630708932877,completed,10
chat_20251017_154602_batch_1205,ppd_low,21896.08424448967,completed,10
chat_20251017_154641_batch_1206,ppd_low,21935.2611246109,completed,10
chat_20251017_154727_batch_1207,ppd_possible,21981.86589694023,completed,10
chat_20251017_154815_batch_1208,ppd_high,22029.043061971664,completed,10
chat_20251017_154905_batch_1209,ppd_urgent,22079.607704877853,completed,10
chat_20251017_154950_batch_1210,ppd_urgent,22124.12802052498,completed,10
chat_20251017_155037_batch_1211,ppd_possible,22171.596725702286,completed,10
chat_20251017_155122_batch_1212,ppd_high,22216.215878486633,completed,10
chat_20251017_155206_batch_1213,ppd_probable,22260.100774288177,completed,10
chat_20251017_155250_batch_1214,ppd_possible,22304.847542762756,completed,10
chat_20251017_155334_batch_1215,ppd_possible,22348.072874069214,completed,10
chat_20251017_155418_batch_1216,ppd_possible,22392.78590965271,completed,10
chat_20251017_155501_batch_1217,ppd_high,22435.10182738304,completed,10
chat_20251017_155545_batch_1218,ppd_possible,22479.925456762314,completed,10
chat_20251017_155629_batch_1219,ppd_high,22523.577410936356,completed,10
chat_20251017_155717_batch_1220,ppd_possible,22571.17327260971,completed,10
chat_20251017_155802_batch_1221,ppd_high,22616.527323246002,completed,10
chat_20251017_155847_batch_1222,ppd_probable,22661.2065179348,completed,10
chat_20251017_155936_batch_1223,ppd_high,22710.156356096268,completed,10
chat_20251017_160022_batch_1224,ppd_probable,22756.662274360657,completed,10
chat_20251017_160109_batch_1225,ppd_possible,22803.427892923355,completed,10
chat_20251017_160158_batch_1226,ppd_possible,22852.53103661537,completed,10
chat_20251017_160244_batch_1227,ppd_probable,22898.463074445724,completed,10
chat_20251017_160335_batch_1228,ppd_probable,22949.671149253845,completed,10
chat_20251017_160423_batch_1229,ppd_urgent,22997.62438058853,completed,10
chat_20251017_160506_batch_1230,ppd_low,23040.144022464752,completed,10
chat_20251017_160552_batch_1231,ppd_possible,23086.933460474014,completed,10
chat_20251017_160637_batch_1232,ppd_possible,23131.889164209366,completed,10
chat_20251017_160719_batch_1233,ppd_low,23173.140691757202,completed,10
chat_20251017_160800_batch_1234,ppd_low,23214.19152879715,completed,10
chat_20251017_160844_batch_1235,ppd_probable,23258.097198724747,completed,10
chat_20251017_160928_batch_1236,ppd_urgent,23302.876698732376,completed,10
chat_20251017_161007_batch_1237,ppd_low,23341.60241150856,completed,10
chat_20251017_161047_batch_1238,ppd_low,23381.038494825363,completed,10
chat_20251017_161128_batch_1239,ppd_high,23422.38598036766,completed,10
chat_20251017_161211_batch_1240,ppd_urgent,23465.622319698334,completed,10
chat_20251017_161253_batch_1241,ppd_high,23507.925149917603,completed,10
chat_20251017_161340_batch_1242,ppd_possible,23554.116087675095,completed,10
chat_20251017_161420_batch_1243,ppd_high,23594.730179071426,completed,10
chat_20251017_161507_batch_1244,ppd_urgent,23641.781388282776,completed,10
chat_20251017_161556_batch_1245,ppd_high,23690.105225801468,completed,10
chat_20251017_161637_batch_1246,ppd_low,23731.783316373825,completed,10
chat_20251017_161728_batch_1247,ppd_probable,23782.95145058632,completed,10
chat_20251017_161819_batch_1248,ppd_urgent,23833.549430847168,completed,10
chat_20251017_161907_batch_1249,ppd_urgent,23881.240241527557,completed,10
chat_20251017_161952_batch_1250,ppd_high,23926.418747663498,completed,10
chat_20251017_162032_batch_1251,ppd_possible,23966.367491722107,completed,10
chat_20251017_162116_batch_1252,ppd_probable,24010.517675876617,completed,10
chat_20251017_162159_batch_1253,ppd_probable,24053.909902095795,completed,10
chat_20251017_162238_batch_1254,ppd_low,24092.809493541718,completed,10
chat_20251017_162319_batch_1255,ppd_possible,24133.382053375244,completed,10
chat_20251017_162409_batch_1256,ppd_urgent,24183.096086978912,completed,10
chat_20251017_162451_batch_1257,ppd_urgent,24225.562589883804,completed,10
chat_20251017_162537_batch_1258,ppd_probable,24271.0254278183,completed,10
chat_20251017_162620_batch_1259,ppd_low,24314.94051361084,completed,10
chat_20251017_162706_batch_1260,ppd_possible,24360.61615371704,completed,10
chat_20251017_162749_batch_1261,ppd_possible,24403.605754613876,completed,10
chat_20251017_162834_batch_1262,ppd_probable,24448.72572684288,completed,10
chat_20251017_162918_batch_1263,ppd_possible,24492.620625257492,completed,10
chat_20251017_162959_batch_1264,ppd_low,24533.75582265854,completed,10
chat_20251017_163049_batch_1265,ppd_possible,24583.157759428024,completed,10
chat_20251017_163131_batch_1266,ppd_high,24625.003818273544,completed,10
chat_20251017_163209_batch_1267,ppd_low,24663.131964683533,completed,10
chat_20251017_163251_batch_1268,ppd_probable,24705.01860499382,completed,10
chat_20251017_163328_batch_1269,ppd_low,24742.49348139763,completed,10
chat_20251017_163408_batch_1270,ppd_low,24782.273042201996,completed,10
chat_20251017_163450_batch_1271,ppd_possible,24824.04296731949,completed,10
chat_20251017_163534_batch_1272,ppd_probable,24868.176073789597,completed,10
